group_var,ep_id,ep_country,ep_main_act,ep_clustered,activity_uuid_product_uuid,multi_match,completion
kitchen furniture-.-france-.-distributor,c1b8590e433ac1fc28d79dbb6f2d79e8abb6faad,france,distributor,kitchen furniture,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
kitchen furniture-.-france-.-wholesaler,c1b8590e433ac1fc28d79dbb6f2d79e8abb6faad,france,wholesaler,kitchen furniture,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
modular chests of drawers-.-germany-.-manufacturer/ producer,483a68593462761d93d88f7f441584b99f06c1d9,germany,manufacturer/ producer,modular chests of drawers,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
furnishings-.-germany-.-manufacturer/ producer,cb4ca87a4a0d564b1a4360fe755c8aee01388f73,germany,manufacturer/ producer,furnishings,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
furnishings-.-spain-.-manufacturer/ producer,cb4ca87a4a0d564b1a4360fe755c8aee01388f73,spain,manufacturer/ producer,furnishings,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
furnishings-.-france-.-manufacturer/ producer,cb4ca87a4a0d564b1a4360fe755c8aee01388f73,france,manufacturer/ producer,furnishings,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
furniture design-.-germany-.-manufacturer/ producer,e4c343731bfc8cb3c1001d28c946f3d5889fc230,germany,manufacturer/ producer,furniture design,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
electronic-.-germany-.-manufacturer/ producer,3797c42f9d94cc3a7e15c58290b562f717be0973,germany,manufacturer/ producer,electronic,9d672dfb-e388-536d-b21a-0d2752f7d8df_d1e72526-546c-48f2-a363-e1e3b1c9aebc,False,medium
electronic-.-spain-.-manufacturer/ producer,3797c42f9d94cc3a7e15c58290b562f717be0973,spain,manufacturer/ producer,electronic,9d672dfb-e388-536d-b21a-0d2752f7d8df_d1e72526-546c-48f2-a363-e1e3b1c9aebc,False,medium
electronic-.-germany-.-wholesaler,3797c42f9d94cc3a7e15c58290b562f717be0973,germany,wholesaler,electronic,8467d006-4a78-54b8-8a1a-299e4bfe549d_d1e72526-546c-48f2-a363-e1e3b1c9aebc,False,medium
electronic-.-germany-.-retailer,3797c42f9d94cc3a7e15c58290b562f717be0973,germany,retailer,electronic,8467d006-4a78-54b8-8a1a-299e4bfe549d_d1e72526-546c-48f2-a363-e1e3b1c9aebc,False,medium
electronic-.-austria-.-wholesaler,3797c42f9d94cc3a7e15c58290b562f717be0973,austria,wholesaler,electronic,8467d006-4a78-54b8-8a1a-299e4bfe549d_d1e72526-546c-48f2-a363-e1e3b1c9aebc,False,medium
electronic-.-spain-.-distributor,3797c42f9d94cc3a7e15c58290b562f717be0973,spain,distributor,electronic,8467d006-4a78-54b8-8a1a-299e4bfe549d_d1e72526-546c-48f2-a363-e1e3b1c9aebc,False,medium
electronic-.-spain-.-wholesaler,3797c42f9d94cc3a7e15c58290b562f717be0973,spain,wholesaler,electronic,8467d006-4a78-54b8-8a1a-299e4bfe549d_d1e72526-546c-48f2-a363-e1e3b1c9aebc,False,medium
electronic-.-france-.-wholesaler,3797c42f9d94cc3a7e15c58290b562f717be0973,france,wholesaler,electronic,8467d006-4a78-54b8-8a1a-299e4bfe549d_d1e72526-546c-48f2-a363-e1e3b1c9aebc,False,medium
outdoor furniture-.-germany-.-manufacturer/ producer,eb644bf73fe7e42c684dd5c21819c1ba74a8c444,germany,manufacturer/ producer,outdoor furniture,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
"furniture, hospital-.-germany-.-manufacturer/ producer",4e8dbfad04a95f9bf4a903b05aa1dcdb945c7cda,germany,manufacturer/ producer,"furniture, hospital",7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
"furniture, hospital-.-france-.-manufacturer/ producer",4e8dbfad04a95f9bf4a903b05aa1dcdb945c7cda,france,manufacturer/ producer,"furniture, hospital",7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
stainless steel furniture-.-germany-.-manufacturer/ producer,452e31607b466d39b2a438207f37b10233c0f126,germany,manufacturer/ producer,stainless steel furniture,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
stainless steel furniture-.-france-.-manufacturer/ producer,452e31607b466d39b2a438207f37b10233c0f126,france,manufacturer/ producer,stainless steel furniture,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
stainless steel furniture-.-spain-.-distributor,452e31607b466d39b2a438207f37b10233c0f126,spain,distributor,stainless steel furniture,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
hospital furnishings-.-germany-.-manufacturer/ producer,e3da31472e13c0b1d53b91fcaf39905eea3e33a0,germany,manufacturer/ producer,hospital furnishings,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
dental surgery furnishings-.-germany-.-manufacturer/ producer,0b79dc10ffcee5c0038d5404ce7b042558bfe9dc,germany,manufacturer/ producer,dental surgery furnishings,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
dental surgery furnishings-.-germany-.-wholesaler,0b79dc10ffcee5c0038d5404ce7b042558bfe9dc,germany,wholesaler,dental surgery furnishings,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
seat with backrest-.-germany-.-manufacturer/ producer,3d5cc476171335139e25fd86e7ce7ae7bd844708,germany,manufacturer/ producer,seat with backrest,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
wooden bench-.-germany-.-manufacturer/ producer,20c9bcd7c61c6ea205ad9d2bf4cac07c79fa1d51,germany,manufacturer/ producer,wooden bench,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,high
sofa set-.-germany-.-manufacturer/ producer,23029b7e69dfb3ecd86fced1f73a928dc2a8c981,germany,manufacturer/ producer,sofa set,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
laboratory furniture-.-germany-.-manufacturer/ producer,86ccb6e099c2dbae40900e0188f75c5b0b55756b,germany,manufacturer/ producer,laboratory furniture,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
laboratory furniture-.-germany-.-wholesaler,86ccb6e099c2dbae40900e0188f75c5b0b55756b,germany,wholesaler,laboratory furniture,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
laboratory furniture-.-spain-.-agent/ representative,86ccb6e099c2dbae40900e0188f75c5b0b55756b,spain,agent/ representative,laboratory furniture,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
laboratory freezers-.-germany-.-manufacturer/ producer,53396d80beca0b870688b25db1f7a14c4b356f42,germany,manufacturer/ producer,laboratory freezers,091c6192-b0d4-50b6-971f-1efdd52d0a15_8fe05e0c-037b-4a27-9f9c-1e3fe9326b36,False,high
laboratory refrigerators-.-germany-.-manufacturer/ producer,571fe91a6af9283f8899ef9f6d9e766be39c4bc1,germany,manufacturer/ producer,laboratory refrigerators,091c6192-b0d4-50b6-971f-1efdd52d0a15_8fe05e0c-037b-4a27-9f9c-1e3fe9326b36,False,high
blood bank refrigerators-.-germany-.-manufacturer/ producer,e1c823438e9438971a0b3b9350662b6f829a0254,germany,manufacturer/ producer,blood bank refrigerators,091c6192-b0d4-50b6-971f-1efdd52d0a15_8fe05e0c-037b-4a27-9f9c-1e3fe9326b36,False,high
laboratory chest freezers-.-germany-.-manufacturer/ producer,6d8fdd2c9ce92738612f1ad80f3d6c5d77b8382f,germany,manufacturer/ producer,laboratory chest freezers,091c6192-b0d4-50b6-971f-1efdd52d0a15_8fe05e0c-037b-4a27-9f9c-1e3fe9326b36,False,high
furnishings for bakeries-.-germany-.-manufacturer/ producer,da583995c87248f18748df04cf2578c9340935b0,germany,manufacturer/ producer,furnishings for bakeries,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
furnishings for bakeries-.-germany-.-retailer,da583995c87248f18748df04cf2578c9340935b0,germany,retailer,furnishings for bakeries,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
kitchen furniture design studios-.-germany-.-manufacturer/ producer,655e8664ef99f6b65aefce2a979676f6799b186f,germany,manufacturer/ producer,kitchen furniture design studios,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
caravan furnishings-.-germany-.-manufacturer/ producer,9778d905844eaa8d42b8fc852220fc0daa5b6156,germany,manufacturer/ producer,caravan furnishings,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
caravan furnishings-.-netherlands-.-manufacturer/ producer,9778d905844eaa8d42b8fc852220fc0daa5b6156,netherlands,manufacturer/ producer,caravan furnishings,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
caravan furnishings-.-netherlands-.-wholesaler,9778d905844eaa8d42b8fc852220fc0daa5b6156,netherlands,wholesaler,caravan furnishings,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
furniture for hi-fi video-.-germany-.-manufacturer/ producer,62e43f924db383a092a059afb8cf9653598a3772,germany,manufacturer/ producer,furniture for hi-fi video,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
furniture for hi-fi television-.-germany-.-manufacturer/ producer,321df6bde03cab9ff0467e774fbf111cdea60feb,germany,manufacturer/ producer,furniture for hi-fi television,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
armchairs-.-germany-.-manufacturer/ producer,621057238610f39769db249ebda2d10192ac9e2e,germany,manufacturer/ producer,armchairs,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
wooden garden furniture-.-germany-.-manufacturer/ producer,6faea3747331617ca1eeb9df5272ce9cc55578a6,germany,manufacturer/ producer,wooden garden furniture,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,high
wooden garden furniture-.-netherlands-.-manufacturer/ producer,6faea3747331617ca1eeb9df5272ce9cc55578a6,netherlands,manufacturer/ producer,wooden garden furniture,7da5658b-9aab-5a89-95a0-3c8dc1abf784_436edb09-864e-42b1-9a06-a017cb24099a,False,high
wooden garden furniture-.-france-.-distributor,6faea3747331617ca1eeb9df5272ce9cc55578a6,france,distributor,wooden garden furniture,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,high
wood treatment-.-germany-.-retailer,6fe3719def76488e0657237660535afadf81fb21,germany,retailer,wood treatment,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-germany-.-distributor,6fe3719def76488e0657237660535afadf81fb21,germany,distributor,wood treatment,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-germany-.-wholesaler,6fe3719def76488e0657237660535afadf81fb21,germany,wholesaler,wood treatment,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-germany-.-agent/ representative,6fe3719def76488e0657237660535afadf81fb21,germany,agent/ representative,wood treatment,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-spain-.-retailer,6fe3719def76488e0657237660535afadf81fb21,spain,retailer,wood treatment,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-netherlands-.-distributor,6fe3719def76488e0657237660535afadf81fb21,netherlands,distributor,wood treatment,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-france-.-wholesaler,6fe3719def76488e0657237660535afadf81fb21,france,wholesaler,wood treatment,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-germany-.-manufacturer/ producer,6fe3719def76488e0657237660535afadf81fb21,germany,manufacturer/ producer,wood treatment,2fb77291-f356-539b-8fe9-87bb9f4039bd_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-france-.-manufacturer/ producer,6fe3719def76488e0657237660535afadf81fb21,france,manufacturer/ producer,wood treatment,2fb77291-f356-539b-8fe9-87bb9f4039bd_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-austria-.-manufacturer/ producer,6fe3719def76488e0657237660535afadf81fb21,austria,manufacturer/ producer,wood treatment,2fb77291-f356-539b-8fe9-87bb9f4039bd_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood treatment-.-spain-.-manufacturer/ producer,6fe3719def76488e0657237660535afadf81fb21,spain,manufacturer/ producer,wood treatment,2fb77291-f356-539b-8fe9-87bb9f4039bd_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-germany-.-retailer,13ecc9e6cce8967a5e049f17f501a86dc66b768e,germany,retailer,wood protection,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-germany-.-distributor,13ecc9e6cce8967a5e049f17f501a86dc66b768e,germany,distributor,wood protection,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-germany-.-wholesaler,13ecc9e6cce8967a5e049f17f501a86dc66b768e,germany,wholesaler,wood protection,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-germany-.-agent/ representative,13ecc9e6cce8967a5e049f17f501a86dc66b768e,germany,agent/ representative,wood protection,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-spain-.-retailer,13ecc9e6cce8967a5e049f17f501a86dc66b768e,spain,retailer,wood protection,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-netherlands-.-distributor,13ecc9e6cce8967a5e049f17f501a86dc66b768e,netherlands,distributor,wood protection,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-france-.-wholesaler,13ecc9e6cce8967a5e049f17f501a86dc66b768e,france,wholesaler,wood protection,b2f73d4a-a591-5740-81f7-5ab81ac8e030_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-germany-.-manufacturer/ producer,13ecc9e6cce8967a5e049f17f501a86dc66b768e,germany,manufacturer/ producer,wood protection,2fb77291-f356-539b-8fe9-87bb9f4039bd_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-france-.-manufacturer/ producer,13ecc9e6cce8967a5e049f17f501a86dc66b768e,france,manufacturer/ producer,wood protection,2fb77291-f356-539b-8fe9-87bb9f4039bd_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-austria-.-manufacturer/ producer,13ecc9e6cce8967a5e049f17f501a86dc66b768e,austria,manufacturer/ producer,wood protection,2fb77291-f356-539b-8fe9-87bb9f4039bd_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
wood protection-.-spain-.-manufacturer/ producer,13ecc9e6cce8967a5e049f17f501a86dc66b768e,spain,manufacturer/ producer,wood protection,2fb77291-f356-539b-8fe9-87bb9f4039bd_23cae926-1ba2-4dc4-a289-9679102deb4f,False,medium
indoor furnishings-.-germany-.-wholesaler,aa984d3e661831fbc685fb46608631ad07a83063,germany,wholesaler,indoor furnishings,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
door-.-germany-.-retailer,2680b6746cf8291f98b1e23de31855f7d807d305,germany,retailer,door,b30b2c1d-807b-5e71-8bdc-ba4dafb77f66_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
door-.-france-.-wholesaler,2680b6746cf8291f98b1e23de31855f7d807d305,france,wholesaler,door,b30b2c1d-807b-5e71-8bdc-ba4dafb77f66_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
door-.-germany-.-manufacturer/ producer,2680b6746cf8291f98b1e23de31855f7d807d305,germany,manufacturer/ producer,door,595b4132-2062-58c3-97cd-35cf2b55aa7a_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
door-.-france-.-manufacturer/ producer,2680b6746cf8291f98b1e23de31855f7d807d305,france,manufacturer/ producer,door,595b4132-2062-58c3-97cd-35cf2b55aa7a_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
door-.-netherlands-.-manufacturer/ producer,2680b6746cf8291f98b1e23de31855f7d807d305,netherlands,manufacturer/ producer,door,595b4132-2062-58c3-97cd-35cf2b55aa7a_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
door-.-spain-.-manufacturer/ producer,2680b6746cf8291f98b1e23de31855f7d807d305,spain,manufacturer/ producer,door,595b4132-2062-58c3-97cd-35cf2b55aa7a_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
"chains, iron-.-germany-.-wholesaler",119905bd1c952810348c2643b952cf27b9d021fd,germany,wholesaler,"chains, iron",22decb26-3e6b-57a8-a27c-63edaf7fb880_4447af36-0897-4b00-8fd0-fd6a446dda6a,False,medium
"chains, iron-.-germany-.-distributor",119905bd1c952810348c2643b952cf27b9d021fd,germany,distributor,"chains, iron",22decb26-3e6b-57a8-a27c-63edaf7fb880_4447af36-0897-4b00-8fd0-fd6a446dda6a,False,medium
"chains, iron-.-spain-.-wholesaler",119905bd1c952810348c2643b952cf27b9d021fd,spain,wholesaler,"chains, iron",22decb26-3e6b-57a8-a27c-63edaf7fb880_4447af36-0897-4b00-8fd0-fd6a446dda6a,False,medium
"chains, iron-.-germany-.-manufacturer/ producer",119905bd1c952810348c2643b952cf27b9d021fd,germany,manufacturer/ producer,"chains, iron",97cc7a94-5dac-506f-936b-d78b63adb364_4447af36-0897-4b00-8fd0-fd6a446dda6a,False,medium
furniture for yachts-.-germany-.-wholesaler,75a96dda0cfd194f536c227a4e50cb8a7fadad94,germany,wholesaler,furniture for yachts,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
refrigeration cabinets-.-germany-.-distributor,f157b8595be4fba81c38328c5703963031553d38,germany,distributor,refrigeration cabinets,2ffd40fc-766a-5be3-83aa-8de5fdadc316_8fe05e0c-037b-4a27-9f9c-1e3fe9326b36,False,high
refrigeration cabinets-.-spain-.-distributor,f157b8595be4fba81c38328c5703963031553d38,spain,distributor,refrigeration cabinets,2ffd40fc-766a-5be3-83aa-8de5fdadc316_8fe05e0c-037b-4a27-9f9c-1e3fe9326b36,False,high
refrigeration cabinets-.-germany-.-manufacturer/ producer,f157b8595be4fba81c38328c5703963031553d38,germany,manufacturer/ producer,refrigeration cabinets,091c6192-b0d4-50b6-971f-1efdd52d0a15_8fe05e0c-037b-4a27-9f9c-1e3fe9326b36,False,high
industrial door-.-germany-.-distributor,0706553aa1bd289ca47be369bdd7d52fde9f88c0,germany,distributor,industrial door,b30b2c1d-807b-5e71-8bdc-ba4dafb77f66_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
industrial door-.-germany-.-wholesaler,0706553aa1bd289ca47be369bdd7d52fde9f88c0,germany,wholesaler,industrial door,b30b2c1d-807b-5e71-8bdc-ba4dafb77f66_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
industrial door-.-netherlands-.-wholesaler,0706553aa1bd289ca47be369bdd7d52fde9f88c0,netherlands,wholesaler,industrial door,b30b2c1d-807b-5e71-8bdc-ba4dafb77f66_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
industrial door-.-netherlands-.-retailer,0706553aa1bd289ca47be369bdd7d52fde9f88c0,netherlands,retailer,industrial door,b30b2c1d-807b-5e71-8bdc-ba4dafb77f66_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
industrial door-.-germany-.-manufacturer/ producer,0706553aa1bd289ca47be369bdd7d52fde9f88c0,germany,manufacturer/ producer,industrial door,595b4132-2062-58c3-97cd-35cf2b55aa7a_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
industrial door-.-france-.-manufacturer/ producer,0706553aa1bd289ca47be369bdd7d52fde9f88c0,france,manufacturer/ producer,industrial door,595b4132-2062-58c3-97cd-35cf2b55aa7a_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
industrial door-.-austria-.-manufacturer/ producer,0706553aa1bd289ca47be369bdd7d52fde9f88c0,austria,manufacturer/ producer,industrial door,595b4132-2062-58c3-97cd-35cf2b55aa7a_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
industrial door-.-netherlands-.-manufacturer/ producer,0706553aa1bd289ca47be369bdd7d52fde9f88c0,netherlands,manufacturer/ producer,industrial door,595b4132-2062-58c3-97cd-35cf2b55aa7a_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
industrial door-.-spain-.-manufacturer/ producer,0706553aa1bd289ca47be369bdd7d52fde9f88c0,spain,manufacturer/ producer,industrial door,595b4132-2062-58c3-97cd-35cf2b55aa7a_f7a0f8d7-7a73-462d-a9c8-a147818f6d05,False,medium
technical furniture-.-germany-.-wholesaler,3ef7583dbb9c5b1c63ded982cdc7fe2b79db0d49,germany,wholesaler,technical furniture,4130e7b3-c7b5-5ed4-931b-e94241821140_436edb09-864e-42b1-9a06-a017cb24099a,False,medium
